bai1	I	phosphatidylserine
nfe2l2	Rg	smad1
nfkb1	E	cd40lg
digoxin	CC	potassium iodide
hbg2	GG	vcam1
mif	Rg	lyn
paroxetine	CC	propafenone
il24	U	carcinoma bronchogenic
neuroectodermal tumors	ML	kit
e2f3	GG	mcm4
snrpn	GG	prpf4
hgf	E	kitlg
sparfloxacin	T	pulmonary disease chronic obstructive
wnt7a	B	pparg
il5	Iw	aga
egfr	GG	fads2
tert	D	thyroid neoplasms
carcinoma bronchogenic	ML	igf1r
birc5	Rg	cdh5
adipoq	Rg	cdh13
ptprc	Ra	c4b
gentamicin	Sa	anemia
slc16a2	Te	allan herndon dudley syndrome
tolcapone	CC	paroxetine
megf8	P	hypertension
cox5b	GG	glrx5
nos3	I	leukemia myeloid
egfr	Rg	ercc1
cbl	B	gstm5
lmnb1	GG	map3k5
adm	Iw	sensation disorders
cav1	E	spp1
esophageal neoplasms	ML	pdcd1
ctsk	Q	krt7
aminophenazone	I	cyp2c9
adm	P	anxiety related personality traits
liver neoplasms	ML	trpc1
lipe	E	pth
mt2a	Rg	ahr
stat3	P	cerebrovascular disorders
sst	Rg	trh
neoplasms	ML	brip1
bmp7	D	kidney neoplasms
glipr1	GG	fcer1g
porphyrias hepatic	ML	alas2
thrombosis	X	osm
abcb1	Q	shmt1
il6	P	alcoholism
btc	Q	egfr
anpep	GG	pgd
aprepitant	I	cyp3a7
pancreatic neoplasms	ML	prkd1
gnaq	GG	grm2
slco4a1	GG	slc16a2
tp53	Rg	prkcd
nfatc4	Rg	cxcr4
cdkn1a	GG	ttll5
hyperglycemia	ML	vegfb
amiloride	T	hypothalamic diseases
inppl1	E	egfr
succinic acid	J	demyelinating autoimmune diseases cns
cephaloridine	Sa	diabetes mellitus
irf1	E	irf6
ipratropium bromide	CC	imipramine
cyclophosphamide	T	pancreatic neoplasms
heart defects congenital	ML	egfr
nfatc1	GG	avp
trihexyphenidyl	Sa	neurobehavioral manifestations
atomoxetine	CC	pseudoephedrine
csf2	GG	tgfb3
masp2	GG	cyp1a2
msra	GG	brd2
faslg	P	urologic neoplasms
mmp7	E	stat3
sdha	Ra	cyc1
itga2	Rg	col4a3
pentoxifylline	T	peptic ulcer
casp9	D	cerebrovascular disorders
regorafenib	I	kit
lcat	Te	lipid metabolism inborn errors
ntrk1	B	lgals1
fluconazole	T	alcohol induced disorders
ethanol	Sa	hemorrhage
smarca4	Rg	eya1
praziquantel	CC	luliconazole
vitamin e	CC	apixaban
ano2	GG	scnn1b
slc2a1	Rg	dnmt1
sulfamerazine	I	bacterial infections
cisplatin	Sa	anemia hemolytic
gfap	P	brain damage chronic
iron	T	malabsorption syndromes
nlrp3	E	il17a
alg6	GG	pmm2
ctf1	GG	il12a
premenstrual syndrome	ML	shbg
nabumetone	Pr	peptic ulcer
indacaterol	E	adrb2
urologic neoplasms	ML	epo
floctafenine	T	cardiovascular diseases
lipe	B	fabp4
vincristine	CC	dasatinib
cdc7	GG	cdc25c
hrh1	I	levocabastine
cav1	P	inflammation
camp	E	crh
mitoxantrone	T	lymphoma non hodgkin
bortezomib	CC	mifepristone
cdkn1a	Rg	taf1
nicotine	T	intestinal neoplasms
mdm2	Q	hmga2
vps35	GG	sucla2
hbegf	B	egfr
myot	Q	ldb3
vasp	Ra	ptk2
diazepam	Sa	fatigue
per2	Q	npy
calcitriol	T	kidney diseases
irf5	E	cxcl13
pnpla2	Q	ppara
haloperidol	Sa	hypersensitivity
apoc1	U	fibrosis
rfk	I	citalopram
esrra	Ra	vegfa
ptprz1	GG	ca11
haloperidol	T	neurobehavioral manifestations
cd4	P	neoplasm metastasis
hla dqa1	U	arthritis rheumatoid
tp53	GG	capg
pre eclampsia	ML	ren
cga	Rg	lhx2
irf4	Q	pax5
cbs	U	infarction
fn1	P	neoplasm metastasis
ptpn11	Q	cxcr4
meropenem	T	renal insufficiency
glimepiride	CC	asenapine
il5	Te	neoplasms
mcl1	Ra	bcl2l2
pah	GG	gsto1
plk1	GG	cdc7
trandolapril	T	peripheral nervous system diseases
kcnq1	I	heart defects congenital
droperidol	T	renal insufficiency
mapk14	GG	gnaq
limk2	GG	mknk1
cdk4	Ra	braf
gc	I	respiratory tract neoplasms
f2	GG	app
permethrin	N	akt1
cacng2	GG	gabrg2
kng1	GG	stat1
abcc4	B	abca12
cd200	Q	cxcr4
ercc2	U	gastrointestinal neoplasms
kif1a	U	neoplasms
oxcarbazepine	T	hypersensitivity
dkk1	Ra	cdkn2a
nr3c1	GG	hba2
pot1	GG	tnks
abl1	I	leukemia myeloid
neoplasms	ML	adipoq
muc1	Rg	cd24
risperidone	CC	rasagiline
tnf	E	slc25a4
carteolol	T	overweight
aqp5	Q	aqp5
cd44	Q	cd33
dipyridamole	C	leukemia lymphoid
ptgs2	Ra	prkce
meropenem	T	kidney diseases
il17a	B	il6
zap70	Q	lpl
irs2	Rg	jak2
agt	K	estradiol
gad1	E	nos1ap
adcy3	GG	lgals3
diclofenamide	CC	lithium
cxcr3	P	acute lung injury
olanzapine	CC	protriptyline
kcnj12	GG	kcnn1
il15	E	csf2
carbamazepine	Sa	aarskog scott syndrome
nabumetone	CC	nadolol
ins	Rg	neu1
lgals1	Rg	syk
cd44	D	lymphoma non hodgkin
sarcoma	ML	kdr
inflammation	ML	itgal
ece1	U	heart failure
hydroxyurea	T	anemia
krt8	E	rdx
tbxa2r	Rg	tbxas1
liver neoplasms	ML	cd14
rad52	E	comt
doxorubicin	N	xbp1
mag	GG	bsg
hsp90aa1	B	map3k11
eea1	Rg	rab5a
prkcg	I	plcb1
plcg1	GG	picalm
tfpi	U	intestinal polyposis
drd3	Ra	hbb
adenosine	J	incontinentia pigmenti
vincristine	T	lymphoma
mapk9	E	dusp1
klc1	GG	kif1a
map3k1	Rg	mapk8ip1
rps17	GG	cad
ehmt2	B	cux1
myocardial ischemia	ML	hif1a
oxamniquine	Sa	depression
acetylcysteine	T	respiratory hypersensitivity
myl2	GG	acvr1
cdkn1a	Rg	gapdh
sofosbuvir	Sa	fatigue
rab33b	I	smith mccort dysplasia
valsartan	CC	dexmedetomidine
acaca	GG	rpl5
breast neoplasms	ML	rala
esr1	E	prl
tgfb1	B	tgm2
ins	P	inflammation
tamoxifen	N	tp53
il1rn	U	alcoholism
eif4a3	Ra	rbm8a
bmp2	P	gastrointestinal neoplasms
erbb3	P	neoplasms
nck1	GG	cd3e
ppm1a	GG	mapk9
lep	E	ins
ogg1	P	neoplasms
psma7	GG	psmb1
pten	Ra	card9
diazoxide	Sa	anemia
ctns	GG	acp2
nqo1	Ra	gsta1
betamethasone	CC	glyburide
ndufb7	GG	ndufb8
valproic acid	T	leukemia lymphoid
s100a9	Q	anpep
central nervous system diseases	ML	cdk5
dpysl2	Te	neoplasms
lithium	Pr	anxiety related personality traits
cr2	Q	cd2
neoplasms neuroepithelial	ML	p2ry1
acadvl	GG	lmna
ep300	GG	cdc25b
clozapine	CC	doxepin
cd40lg	P	arteriosclerosis
mef2c	GG	ppp3cc
stat5a	B	ccl11
impa2	P	schizophrenia
skin diseases	ML	myb
pyridoxine	Pr	leukopenia
ndufab1	GG	ndufc2
fluticasone propionate	CC	iobenguane
pancreatic neoplasms	ML	mapk14
crh	P	pain
ppp3cc	GG	eif4a3
dkc1	GG	nop10
apoa1	P	non alcoholic fatty liver disease
hdac3	B	hdac9
metoprolol	T	hyperthyroidism
cflar	P	lymphoma non hodgkin
igf1r	Ra	fgfr1
bcl2	Q	twist1
serpinc1	P	genital neoplasms male
hla b	I	malformations of cortical development
igf1r	GG	irs2
ccr5	Rg	cd209
kcnj10	GG	kcnj13
psmb3	GG	iqcb1
vwf	Rg	pdgfb
atic	I	graft vs host disease
rpl10l	GG	rpl11
bromocriptine	Sa	pain
kidney neoplasms	ML	brd4
aco2	Rg	aco2
leukemia myeloid	ML	tf
kit	Ra	il6
ctsd	E	il4
e2f3	Ra	cdk2
ltc4s	GG	ltb4r2
gefitinib	E	pten
amikacin	CC	ibuprofen
pik3c2b	GG	bmx
fgfr3	Rg	fgf18
npy5r	GG	tacr3
dusp6	GG	mapk1
nkx2 5	Q	gja5
nr1h3	E	elovl5
doxorubicin	T	diabetes mellitus
proc	Ra	vkorc1
ccl11	P	schizophrenia
serpina1	Ra	ang
isosorbide mononitrate	CC	simeprevir
isocarboxazid	T	major affective disorder 7
col18a1	E	vcl
ngfr	GG	ntrk2
endometriosis	ML	tf
kcna2	GG	kcnq4
aldh3a2	Ra	igf1
ppox	Rg	hcrt
pla2g1b	P	ascites
ren	E	mylk
spironolactone	CC	tranylcypromine
slc16a7	P	neoplasms
epinephrine	T	hypersensitivity
slco2b1	Ra	cd163
pde6c	GG	rcvrn
nrp1	P	neovascularization pathologic
abcc6	I	genital neoplasms male
oxymetazoline	CC	acetylsalicylic acid
telithromycin	T	pneumonia
pcna	U	liver neoplasms
ppp1cc	GG	rpl8
cyp2d6	K	perphenazine
man1b1	GG	spata7
mirtazapine	CC	mifepristone
anidulafungin	T	candidiasis
fbn1	P	spondylarthritis
egf	Rg	src
foxc1	Rg	col4a1
avp	E	adcyap1
carcinoma	ML	acy1
galantamine	CC	atracurium
gp1ba	Q	itgb3
inflammation	ML	hdac3
testosterone	E	col1a2
birc5	GG	aurkc
map3k2	GG	map2k6
epo	B	csf3
lias	GG	dld
clec7a	P	jaundice neonatal
breast neoplasms	ML	src
bmp2	P	severe combined immunodeficiency
paroxetine	CC	glucosamine
ccnb1	Rg	cdkn1c
rpl5	GG	tubb2a
ketorolac	CC	kanamycin
pik3r1	GG	cd247
pravastatin	T	myotonic dystrophy
ndufs1	GG	ndufs6
neoplasm metastasis	ML	ccl20
l dopa	T	hepatitis
thbs1	D	leukemia lymphoid
erbb3	GG	il6
floxuridine	T	breast neoplasms
slc17a5	GG	slc22a2
hydrocortisone	T	herpes simplex
acne vulgaris	Iw	mn1
cntn2	E	pcna
leukemia myeloid	ML	myh11
procainamide	T	vasculitis
capn1	B	rhoa
cav1	Ra	ar
fas	E	mlxipl
tnf	B	trpv1
msra	Q	hmox1
tlr4	Ra	adra2a
tlr3	U	kidney neoplasms
il10	P	intestinal obstruction
atp5b	GG	tubb6
ppp2r2a	Q	rab3gap1
srebf1	E	prkaa2
major affective disorder 7	ML	kcnq3
bleomycin	Sa	dermatitis
p2rx7	Rg	p2rx7
paricalcitol	CC	darunavir
tpi1	GG	iqcb1
reserpine	CC	nebivolol
exanthema	ML	tp53
runx2	Rg	ccnb1
stat2	B	ifnar2
erbb2	GG	mapkapk5
cinnarizine	Sa	parkinsonian disorders
csk	GG	src
hla dqa1	GG	cd74
hgf	E	myo6
aldh1a1	Te	gastritis
bmp2	GG	gdf5
crp	E	bsg
cd36	E	esrra
icam1	Q	fut4
cnr2	Iw	tg
foxl2	GG	ube2i
gja3	GG	gjd2
ezh2	Ra	bcl2l2
tlr2	P	infections
genital neoplasms female	ML	cd46
bbs9	GG	alms1
neoplasms squamous cell	ML	vegfa
ticam1	GG	traf3
tcf4	P	kidney diseases
trpa1	Ra	trpc6
acpp	Q	ar
diphenhydramine	T	pain
ddx5	Ra	top2a
roxithromycin	Sa	drug eruptions
tamoxifen	E	fgfr3
raf1	GG	cd3d
krt13	GG	krt18
carvedilol	T	urination disorders
ereg	Q	esr1
flupentixol	CC	cyclobenzaprine
indinavir	CC	ponatinib
streptozocin	T	ischemia
cyclophosphamide	T	urticaria
phenelzine	T	agoraphobia
gas6	Rg	gas6
gzmb	GG	birc3
areg	Ra	erbb2
hydrocodone	J	disorders of sex development
kcnma1	GG	cacnb3
ctf1	E	hgf
nup62	Q	ran
bcl2l1	B	tnfrsf4
doxazosin	E	hmox1
lep	K	carbamazepine
acsl1	GG	acsl4
ace	P	renal insufficiency
pank2	B	pank2
fah	Ra	epb41l1
etfa	GG	nfs1
behcet syndrome	ML	hla dpb1
pdgfra	Ra	abcb1
lymphoma	ML	cxcl13
scn8a	U	major affective disorder 7
aldh3a2	GG	pecr
klf4	Rg	gdf3
cp	Iw	pain
bbs4	GG	tulp1
crh	K	naloxone
gadobenate dimeglumine	Sa	heart arrest
ezh2	P	inflammation
alox5ap	P	infections
erectile dysfunction	ML	ilk
pik3cg	GG	vhl
npy	B	th
bdnf	U	depression
pth	P	retinoschisis
ece1	GG	myoc
simvastatin	C	leukemia
neoplasms	ML	sirt1
sumo1	Rg	pml
pgr	Rg	kit
fpr1	GG	anxa1
nimodipine	T	stroke
enpp2	D	neoplasm metastasis
nilvadipine	Pr	arteriosclerosis
esrrb	GG	thrb
budesonide	CC	sodium bicarbonate
trpv1	Ra	akt1
rrp7a	GG	tcof1
nos1	P	hypotension
everolimus	T	bone marrow neoplasms
prednisone	T	cerebrovascular disorders
metformin	CC	tipranavir
familial mediterranean fever	Iw	sema3a
epha3	GG	clk4
il6	P	tdp 43 proteinopathies
genital neoplasms male	ML	myd88
ikbkg	P	inflammation
neoplasms	ML	ugt2b15
pdgfra	B	pdgfra
gclc	GG	odc1
chlorpropamide	T	dyslipidemias
diazoxide	T	adenoma
igf2bp2	GG	wfs1
leucovorin	CC	fosphenytoin
hagh	GG	aldh7a1
bmpr1b	Rg	shh
ixabepilone	T	poikiloderma with neutropenia
rala	P	respiratory tract neoplasms
cited2	GG	ppara
anemia hemolytic	ML	ins
birc5	Rg	cdkn1b
pivampicillin	J	nausea
bag3	Ra	cxcr4
cyp1b1	Ra	ephx1
ptger2	Rg	ptgs2
plcg1	GG	prkar1a
clozapine	E	ada
oxcarbazepine	Sa	autism susceptibility 16
egr1	Ra	adrbk1
des	Q	pou5f1
oxandrolone	T	muscular dystrophies
pancreatic neoplasms	ML	mapk8
venlafaxine	CC	floctafenine
head and neck neoplasms	ML	myh9
pou5f1	Iw	gc
spironolactone	N	ace
memory disorders	ML	ep300
serpinb5	Ra	cd82
pld2	Rg	tf
respiratory tract neoplasms	ML	ece1
liver diseases	ML	tgfa
clarithromycin	T	respiratory tract neoplasms
vipr2	Ra	vipr2
ctla4	Rg	cd28
tnfrsf11b	U	kidney diseases
arid1a	Ra	akt1
kif1b	Ra	sdha
smad2	Ra	col11a1
nrg1	Ra	grin2b
rag1	Rg	cd40
grik2	Rg	grik5
socs3	Ra	stat3
oxamniquine	Sa	drug toxicity
flt4	GG	dyrk1b
rosuvastatin	T	hyperinsulinism
smad3	K	calcium chloride
fgfr2	E	igfbp3
pik3r1	Q	nfkbia
oxaprozin	T	heart failure
socs3	Ra	auh
gnas	U	carcinoma bronchogenic
ahr	Q	rorc
prlr	Ra	hoxa1
aldh3a2	GG	tyms
oxazepam	I	cyp3a5
lep	E	gsn
propofol	T	neurobehavioral manifestations
prednisolone	T	leukemia myeloid
propranolol	N	fpr1
muc2	Ra	kras
tardbp	Ra	hnrnpa1
col9a1	Rg	acan
clindamycin	Sa	diarrhea
agrp	Rg	prkaa2
fas	Q	ca1
lansoprazole	T	gram positive bacterial infections
stavudine	Sa	peripheral nervous system diseases
chek2	Ra	mc1r
fpgs	Ra	tyms
leukemia myeloid	ML	clec7a
fut6	Ra	fut4
mapk8	E	arg1
inflammatory bowel diseases	ML	cd28
l tyrosine	I	tat
esr1	GG	ncoa1
chrm3	U	urologic neoplasms
cstb	GG	arhgdia
cystic fibrosis	ML	csf2
cloperastine	I	cough
bdnf	I	metformin
vegfa	Rg	serpinb5
cdca3	I	infarction
clomipramine	I	gstp1
cabergoline	T	depression
lep	P	fibrosis
atxn8os	Te	fragile x tremor ataxia syndrome
leukemia	ML	rrm2
krt86	Ra	fgf5
socs3	E	prl
doxorubicin	T	leukemia myeloid
nfe2l2	GG	serpini1
didanosine	CC	rilpivirine
bcl2	Rg	abcc1
brca2	U	breast neoplasms
cysteamine	T	non alcoholic fatty liver disease
lupus erythematosus systemic	ML	ifng
fes	Iw	beckwith wiedemann syndrome
actc1	Ra	myl2
kitlg	GG	pik3r1
idh2	Ra	kras
lrpprc	Rg	abcb1
phenelzine	T	depressive disorder major
casp8	Rg	aifm1
polg	U	drug toxicity
dmxl2	I	diabetes mellitus
cyp3a4	I	imipramine
cyp27b1	Ra	ctla4
estradiol	E	dlat
acetylsalicylic acid	CC	mephentermine
codeine	CC	isoniazid
trpm2	Ra	trpm6
tamoxifen	E	serpina1
baclofen	T	hemorrhage
cat	Ra	ephx1
pdgfa	Rg	foxf2
cbr1	Ra	avp
pdk4	Q	ppargc1a
raf1	Rg	hgf
itpkc	P	uterine diseases
serpinc1	P	thrombosis
doxycycline	E	gstp1
mexiletine	T	urination disorders
ngf	GG	ror1
lcat	GG	amn
il13	Ra	rora
birc5	GG	stmn1
nedd4l	GG	actg1
chrm4	I	aarskog scott syndrome
ppara	GG	ppard
tk1	E	tymp
lamb2	GG	pik3r2
fus	GG	gstp1
ar	Rg	akr1c3
ptpn13	GG	casp7
torasemide	CC	salsalate
cnbp	P	neoplasms neuroepithelial
testosterone	E	mb
lag3	Rg	foxp3
phenelzine	E	dnmt1
chat	O	testosterone
metformin	Sa	poisoning
slc29a2	GG	slc19a1
fah	Ra	hgd
tpm3	GG	picalm
risperidone	A	il6
otc	P	hepatitis
everolimus	Sa	mucositis
phc1	GG	runx1
pulmonary disease chronic obstructive	X	c5
pethidine	I	cyp2d6
map3k5	Q	cdc25a
apoa1	P	lung injury
agtr1	GG	zbtb16
snai2	U	mouth abnormalities
ercc2	E	xrcc3
park7	Ra	masp2
npr3	Rg	nppc
egfr	D	neoplasms neuroepithelial
gastrointestinal neoplasms	ML	cyp1a2
vincristine	T	neoplasm metastasis
enalapril	T	hypertension
mycn	Q	nme2
liothyronine	I	slco4c1
hamartoma syndrome multiple	ML	tp53
s100a9	Te	intestinal neoplasms
diltiazem	CC	isoflurophate
leukemia myeloid	ML	bcl2l1
mmp14	E	mmp14
pdhb	Ra	park7
leukemia myeloid	ML	nme1
gliclazide	E	tnf
ifit1	GG	ifna5
eln	Rg	lipc
usp33	GG	arrb2
uchl1	Rg	uchl5
nitroprusside	CC	l dopa
ube2i	Rg	nr3c1
tmprss6	Q	tfr2
oxcarbazepine	T	dyskinesias
cxcr6	GG	il2rg
wrn	U	osteoporosis
mapk8	Ra	mocos
haloperidol	E	pde1b
glul	Rg	igf1
fgb	GG	proc
abi1	GG	spta1
chlorthalidone	CC	digoxin
egr1	Rg	tmprss2
promazine	T	alcoholism
gh1	GG	bag3
guanfacine	T	kidney diseases
prss1	GG	klk7
igfbp3	Rg	tnc
pdgfra	P	neoplasm metastasis
arthritis rheumatoid	ML	prom1
dexamethasone	E	taz
scopolamine	Pr	sensation disorders
tgfbr2	Rg	ddx5
adam17	Rg	mertk
neoplasms neuroepithelial	ML	gpt
map3k1	GG	pdgfra
serpind1	P	arteriosclerosis
casp9	Rg	mapk3
hydrocortisone	T	pain
mdm2	GG	casp3
quinidine	Sa	liver diseases
b2m	Q	cd1a
esr2	Te	neoplasms
il6	E	hif1a
itgb7	GG	madcam1
adh1c	E	rad52
chloramphenicol	Sa	anemia
myc	Rg	tbx5
itgal	P	psoriasis
bromhexine	T	diabetes mellitus
leucovorin	T	neoplasm metastasis
estradiol	E	ndrg1
kitlg	P	genital neoplasms female
arg1	Q	bdnf
calcidiol	CC	digoxin
abo	P	jaundice
vitamin a	T	head and neck neoplasms
mapk1	E	ets1
pax2	E	gli1
methohexital	CC	hydrocodone
cilostazol	T	arteriosclerosis
il4	E	il7r
fut3	I	genital neoplasms female
il4	Te	depression
vitamin a	T	sarcoma
e2f1	E	egfr
tp53	U	hematologic neoplasms
respiratory tract neoplasms	ML	dcx
csf2	B	clec7a
cdk5	P	diabetes mellitus
sertraline	T	edema
brca2	U	anemia aplastic
gefitinib	CC	fluoxetine
gapdh	Ra	grb2
cabergoline	T	hypoactive sexual desire dysfunction
chlorprothixene	I	chrm3
mycn	E	cdk6
apoe	P	dyslipidemias
tp53	Rg	hspb1
drd2	Ra	ppp3cc
syk	Q	cd79b
melanoma	ML	ccr3
rpl15	I	red cell aplasia pure
bmp2	Ra	tp53
dkc1	GG	eif4e
diabetes mellitus	ML	gria2
itga5	Q	cd58
tgfb1	E	tnf
acsl4	Rg	ptk2
hla c	I	amoxicillin
cxcr6	GG	cd2
cd3d	Q	cd19
nme2	GG	wwox
nitrendipine	E	ca2
hk1	GG	acat1
pot1	U	leukemia lymphoid
nitric oxide	T	adenoma islet cell
aldh1b1	GG	acad8
agtr1	GG	nos3
atf2	GG	smad6
smad3	Rg	mstn
keratoconus	ML	vsx1
cocaine	CC	dasatinib
pyrimethamine	Sa	pancytopenia
slc22a7	I	intestinal neoplasms
pkn2	GG	mapkapk5
gapdh	P	liver cirrhosis
pik3cg	GG	ulk1
bortezomib	T	gastrointestinal neoplasms
uterine diseases	ML	foxp3
kidney diseases	ML	hdac9
clofarabine	T	gastrointestinal neoplasms
psmb9	Ra	cd4
cytarabine	E	cda
acvrl1	Q	gja5
lep	P	dwarfism
pax8	Rg	muc2
prednisolone	T	embolism
dnmt3b	Rg	rarb
phenylpropanolamine	CC	oxymetazoline
meclofenamic acid	Pr	hypotension
il1a	GG	ikbkg
etonogestrel	CC	methohexital
l methionine	I	mtrr
ccl20	E	rela
irbesartan	T	hypotension
calcitriol	Sa	fractures bone
akt2	Ra	ldlr
map3k2	Rg	mapk8
akt1	Rg	atf3
zmpste24	Q	lmna
stat5a	Rg	ncoa1
trh	U	goiter
nitric oxide	T	liver failure
poisoning	ML	lpl
spg7	E	spg7
drospirenone	CC	saxagliptin
pttg1	P	uterine diseases
plk1	Rg	kif2a
vars	GG	isg15
csnk1e	GG	trib2
gabrp	U	lupus erythematosus systemic
inflammation	ML	ftl
acaca	GG	agk
col6a2	Ra	col5a1
icam1	P	leukemia lymphoid
tp53	Q	prkdc
il9	Rg	il9
prkab1	GG	map3k7
ifng	P	diabetes mellitus
fancc	GG	ptprj
parp1	Rg	myd88
tp63	E	capn3
syp	Q	gfi1
glud1	GG	eif2b5
methohexital	CC	propranolol
akt1	P	neoplasms neuroepithelial
kit	Q	serpinb3
methotrexate	E	cdh1
vancomycin	Sa	neuromuscular manifestations
runx2	GG	runx1
topiramate	Sa	kidney diseases
atm	B	hnf1a
lepr	GG	ptprc
ror1	Iw	gc
mifepristone	Sa	edema
tln1	P	intestinal neoplasms
pravastatin	T	systemic inflammatory response syndrome
maf	P	paraproteinemias
psma6	Ra	erap1
gna15	I	f2rl3
ca2	Iw	coronary disease
hamp	E	cyp1b1
ritonavir	CC	lacosamide
fnta	GG	grk4
sulfamethoxazole	T	kidney diseases
pkd1	P	renal insufficiency
dofetilide	CC	verapamil
csnk1d	GG	ptk7
nabilone	T	demyelinating autoimmune diseases cns
neoplasm metastasis	ML	jun
clozapine	CC	ponatinib
ripk4	P	psoriasis
ccnd2	E	pik3ca
gpx4	Rg	park7
trifluoperazine	CC	selegiline
ccnd1	U	neoplasms squamous cell
pfkfb3	P	neoplasms neuroepithelial
tdp 43 proteinopathies	ML	smn1
carbachol	C	neoplasms neuroepithelial
bleomycin	T	neoplasm metastasis
miconazole	N	cyp19a1
fos	E	il2
gpd1l	GG	ptdss1
bortezomib	T	cardiomyopathies
ribavirin	Pr	leukopenia
cd40lg	Ra	eda
carcinoma	ML	vegfa
diazoxide	T	seizures
atomoxetine	Pr	substance withdrawal syndrome
iron overload	ML	tf
fut4	P	arthritis rheumatoid
hdac9	B	bcap31
amprenavir	T	hiv infections
tek	Rg	tfpi
olanzapine	CC	oxazepam
lep	P	steroid metabolism inborn errors
tlr7	P	hepatitis b
tgfb1	P	paraproteinemias
neurobehavioral manifestations	ML	ep300
ldha	P	death
ccl3	P	bone diseases
raf1	Rg	nfkb1
braf	Ra	ctnnb1
promazine	CC	aclidinium
braf	P	neoplasms
methazolamide	CC	tranylcypromine
stmn4	K	fluoxetine
amikacin	T	gram negative bacterial infections
phenoxybenzamine	Sa	neoplasms
csnk1a1	GG	tbk1
genital neoplasms female	ML	vcan
verteporfin	N	yap1
stat1	B	egfr
abcb1	Ra	orm1
oxprenolol	Sa	cardiomyopathy dilated
gas6	P	urination disorders
slco2b1	GG	hmox1
impa2	Rg	impa2
e2f1	Rg	ccne1
srd5a1	GG	akr1d1
adipoq	Ra	il10
cdkn2a	Rg	brca1
ccne1	Ra	nf1
fenofibrate	E	lcat
nicotine	T	body weight changes
brd7	GG	arid1a
il1b	GG	smad4
enpp2	GG	chpt1
dbh	GG	aldh3b2
cox4i1	GG	hccs
gria2	Ra	il3ra
ugt1a1	Q	cyp1a2
ifnb1	K	fingolimod
esr1	GG	wwox
opcml	I	aarskog scott syndrome
sarcoma	ML	fgfr3
tnf	E	wwox
pancreatic neoplasms	ML	phb
rifapentine	CC	maraviroc
doxorubicin	CC	luliconazole
dexamethasone	E	itpr1
phenylbutazone	T	uveitis
sumatriptan	T	pain
mtm1	GG	plekha1
il1a	Rg	tlr2
intestinal neoplasms	ML	mpo
tnfsf11	Q	il6
tert	E	vegfa
isoflurane	T	arrhythmias cardiac
bcl2	Rg	slc17a5
azithromycin	T	onchocerciasis
nadolol	CC	ergonovine
liver neoplasms	ML	stat3
sqstm1	B	csf3r
pefloxacin	T	gram negative bacterial infections
notch1	Ra	lfng
tlr2	P	intestinal neoplasms
vps33b	Ra	gaa
kras	E	cat
ifenprodil	Sa	tachycardia
prss8	B	spint2
l arginine	N	arhgef12
wnt5b	Ra	ctnnb1
nox4	P	intestinal neoplasms
midazolam	T	kidney diseases
cpd	Rg	cpn1
ly96	GG	itgb2
fars2	GG	gart
bcl2l1	E	il2
krt7	Q	krt10
headache disorders	Mp	phosphatidylserine
gastrointestinal neoplasms	ML	dut
pparg	U	pre eclampsia
enflurane	Sa	nausea
hsd17b4	GG	cyp7b1
stat5b	Q	ccnd1
tgfb1	GG	ripk1
cinacalcet	E	cyp3a4
pcna	Ra	atm
ror2	Q	ror1
ccr5	Ra	ptk2b
tf	Rg	b2m
deferoxamine	T	leukemia myeloid
gastrointestinal neoplasms	ML	tert
bglap	Rg	csf2
ercc1	Te	carcinoma
faslg	P	purpura
dmp1	B	phex
urologic neoplasms	ML	adm
uterine diseases	ML	rarb
kras	Ra	cd44
respiratory tract neoplasms	ML	casp7
obesity	ML	retn
tyms	I	daunorubicin
ugt1a1	I	consciousness disorders
ofloxacin	T	bronchitis
stxbp1	GG	syn2
neoplasms neuroepithelial	ML	ereg
ccl2	E	mstn
muc16	B	lgals3
gefitinib	Iw	mme
neoplasms neuroepithelial	ML	dclk1
caffeine	CC	verapamil
venlafaxine	B	mpo
hydroxyproline	T	stroke
tnfsf10	D	myeloproliferative disorders
intestinal neoplasms	ML	dlec1
cd8a	Q	ikzf1
gls	E	jun
metformin	C	neoplasms
il6	Rg	prl
map3k5	Rg	gspt1
gipr	GG	hcrtr1
ca3	Q	fos
lrp5	E	lrp6
cd36	O	rosiglitazone
ndufb5	GG	atp5d
gastrointestinal neoplasms	ML	cdk2
prl	P	hyperthyroidism
esophageal neoplasms	ML	shh
intestinal neoplasms	ML	ephb3
deferasirox	T	anemia
pparg	Ra	cdkal1
vigabatrin	T	overdose
hars	GG	scn1a
traf3	E	tnfrsf10b
dofetilide	CC	artemether
insr	E	lep
alox15	Rg	il6
melatonin	Pr	burns
fgr	P	hyperinsulinism
cabergoline	CC	chlorpromazine
ranitidine	T	deglutition disorders
gfm1	Q	pc
kcnk2	GG	kcnb2
respiratory tract neoplasms	ML	vim
clobazam	CC	doxylamine
cyc1	GG	ndufb2
azelastine	Pr	edema
tlr7	Q	tnf
ttk	Iw	mb
lacosamide	I	dyskinesias
diltiazem	E	gh1
ifngr1	GG	mid1
gcdh	GG	plod2
indacaterol	CC	betahistine
respiratory tract neoplasms	ML	ezh2
docetaxel	Sa	leukopenia
icam1	P	leukemia lymphoid
trim5	Rg	ppia
rosuvastatin	CC	simeprevir
mapk7	P	pain
